step,generated_token,generated_prob,male_prob,female_prob
1,male,1.0,1.0,0.0
1,female,0.7057850360870361,0.29421496391296387,0.7057850360870361
1,female,0.36658975481987,0.6334102749824524,0.36658975481987
1,male,0.5698526501655579,0.5698526501655579,0.43014732003211975
1,female,0.8006919622421265,0.0,0.8006919622421265
1,female,0.7772998809814453,0.22270014882087708,0.7772998809814453
1,female,1.0,0.0,1.0
1,female,0.33819878101348877,0.4143697917461395,0.33819878101348877
1,male,0.29098084568977356,0.29098084568977356,0.709019124507904
1,male,0.2568320035934448,0.2568320035934448,0.7431679368019104
1,female,0.5350984334945679,0.46490156650543213,0.5350984334945679
1,female,0.4379885792732239,0.2963579297065735,0.4379885792732239
1,female,0.7745833992958069,0.2254166156053543,0.7745833992958069
1,male,0.5273165106773376,0.5273165106773376,0.47268345952033997
1,female,0.41074225306510925,0.31988638639450073,0.41074225306510925
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,male,0.32423537969589233,0.32423537969589233,0.6757646203041077
1,female,0.5660185217857361,0.4339814782142639,0.5660185217857361
1,female,0.740174412727356,0.2598256468772888,0.740174412727356
1,female,0.6113819479942322,0.38861799240112305,0.6113819479942322
1,female,1.0,0.0,1.0
1,male,0.15002882480621338,0.15002882480621338,0.8499711751937866
1,female,0.8856314420700073,0.11436852067708969,0.8856314420700073
1,female,0.4804786741733551,0.5195213556289673,0.4804786741733551
1,female,0.30291566252708435,0.26317769289016724,0.4339066445827484
1,female,0.8104788661003113,0.18952108919620514,0.8104788661003113
1,male,0.7217432260513306,0.7217432260513306,0.2782568037509918
1,male,0.6825737357139587,0.6825737357139587,0.31742629408836365
1,female,0.5452172756195068,0.22028768062591553,0.5452172756195068
1,female,0.859663724899292,0.14033624529838562,0.859663724899292
1,female,0.6113819479942322,0.38861799240112305,0.6113819479942322
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,male,0.5676915049552917,0.5676915049552917,0.24800604581832886
1,male,1.0,1.0,0.0
1,female,0.5101835131645203,0.23725737631320953,0.5101835131645203
1,female,0.7431679368019104,0.2568320035934448,0.7431679368019104
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,0.32095012068748474,0.581165611743927,0.32095012068748474
1,male,0.531209409236908,0.531209409236908,0.4687906503677368
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,0.7431679368019104,0.2568320035934448,0.7431679368019104
1,male,0.5698526501655579,0.5698526501655579,0.43014732003211975
1,female,0.6619228720664978,0.3380771279335022,0.6619228720664978
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,0.637030839920044,0.36296921968460083,0.637030839920044
1,female,1.0,0.0,1.0
1,female,0.665410578250885,0.3345894515514374,0.665410578250885
1,female,1.0,0.0,1.0
1,female,0.5,0.5,0.5
1,female,1.0,0.0,1.0
1,female,0.7826625108718872,0.21733751893043518,0.7826625108718872
1,female,1.0,0.0,1.0
1,female,0.4148988127708435,0.5851011276245117,0.4148988127708435
1,female,0.23651622235774994,0.7634837031364441,0.23651622235774994
1,male,0.4073334336280823,0.4073334336280823,0.5926666259765625
1,female,0.6959583163261414,0.30404165387153625,0.6959583163261414
1,male,0.5234203934669495,0.5234203934669495,0.4765796661376953
1,male,0.29421496391296387,0.29421496391296387,0.7057850360870361
1,male,0.7799928784370422,0.7799928784370422,0.22000709176063538
1,male,0.39981165528297424,0.39981165528297424,0.6001883149147034
1,male,0.4843800961971283,0.4843800961971283,0.5156199336051941
1,female,1.0,0.0,1.0
1,female,0.6791787147521973,0.3208213150501251,0.6791787147521973
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,male,0.8824278712272644,0.8824278712272644,0.11757213622331619
1,female,0.5888891220092773,0.41111084818840027,0.5888891220092773
1,female,0.5544704794883728,0.4455295503139496,0.5544704794883728
1,male,0.2018132209777832,0.2018132209777832,0.7981867790222168
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,0.24798743426799774,0.7520125508308411,0.24798743426799774
1,female,0.7745833992958069,0.2254166156053543,0.7745833992958069
1,female,0.7431679368019104,0.2568320035934448,0.7431679368019104
1,male,0.46101680397987366,0.46101680397987366,0.5389832258224487
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,0.5467381477355957,0.4532618820667267,0.5467381477355957
1,female,1.0,0.0,1.0
1,male,0.5350984334945679,0.5350984334945679,0.46490156650543213
1,male,0.43782350420951843,0.43782350420951843,0.562176525592804
1,female,0.8221890926361084,0.17781086266040802,0.8221890926361084
1,female,1.0,0.0,1.0
1,female,0.27202457189559937,0.7279754281044006,0.27202457189559937
1,male,0.709019124507904,0.709019124507904,0.29098084568977356
1,female,0.7690802216529846,0.230919748544693,0.7690802216529846
1,female,0.7879312038421631,0.2120688110589981,0.7879312038421631
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,male,0.39981165528297424,0.39981165528297424,0.6001883149147034
1,female,0.581303060054779,0.41869691014289856,0.581303060054779
1,female,0.6791787147521973,0.0,0.6791787147521973
1,female,0.22957295179367065,0.3611689507961273,0.40925803780555725
1,female,1.0,0.0,1.0
1,male,0.6001883149147034,0.6001883149147034,0.39981165528297424
1,female,0.7690802216529846,0.230919748544693,0.7690802216529846
1,male,0.18242551386356354,0.18242551386356354,0.8175744414329529
1,female,0.4148988127708435,0.5851011276245117,0.4148988127708435
1,male,0.5544704794883728,0.5544704794883728,0.4455295503139496
1,female,0.6150878667831421,0.3849121630191803,0.6150878667831421
1,male,0.562176525592804,0.562176525592804,0.43782350420951843
1,female,0.4687906503677368,0.531209409236908,0.4687906503677368
1,female,1.0,0.0,1.0
1,female,0.4701828360557556,0.28967124223709106,0.4701828360557556
1,female,0.6893056035041809,0.3106943964958191,0.6893056035041809
1,male,0.672331690788269,0.672331690788269,0.32766830921173096
1,male,0.6187804341316223,0.6187804341316223,0.3812195658683777
1,male,0.34510529041290283,0.34510529041290283,0.6548947095870972
1,female,0.7310585379600525,0.2689414322376251,0.7310585379600525
1,male,0.4687906503677368,0.4687906503677368,0.531209409236908
1,female,0.7690802216529846,0.230919748544693,0.7690802216529846
1,female,0.6893056035041809,0.3106943964958191,0.6893056035041809
1,male,0.4035668969154358,0.4035668969154358,0.596433162689209
1,male,0.6001883149147034,0.6001883149147034,0.39981165528297424
1,male,0.39606815576553345,0.39606815576553345,0.6039317846298218
1,female,0.7025300860404968,0.29746994376182556,0.7025300860404968
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,0.8311430811882019,0.16885696351528168,0.8311430811882019
1,female,0.5851011276245117,0.4148988127708435,0.5851011276245117
1,male,0.6548947095870972,0.6548947095870972,0.34510529041290283
1,male,0.7122321724891663,0.7122321724891663,0.28776782751083374
1,female,0.5234203934669495,0.4765796661376953,0.5234203934669495
1,male,0.6477982401847839,0.6477982401847839,0.35220178961753845
1,male,0.6548947095870972,0.6548947095870972,0.34510529041290283
1,male,0.7606506943702698,0.7606506943702698,0.2393493503332138
1,female,0.3415825068950653,0.6584175229072571,0.3415825068950653
1,male,0.6187804341316223,0.6187804341316223,0.3812195658683777
1,male,0.672331690788269,0.672331690788269,0.32766830921173096
1,female,0.8397339582443237,0.16026602685451508,0.8397339582443237
1,female,0.8104788661003113,0.18952108919620514,0.8104788661003113
1,female,0.7248703241348267,0.2751297354698181,0.7248703241348267
1,female,1.0,0.0,1.0
1,female,0.7745833992958069,0.2254166156053543,0.7745833992958069
1,female,0.8031737804412842,0.19682620465755463,0.8031737804412842
1,female,0.6619228720664978,0.3380771279335022,0.6619228720664978
1,female,1.0,0.0,1.0
1,male,1.0,1.0,0.0
1,female,0.6150878667831421,0.3849121630191803,0.6150878667831421
1,female,1.0,0.0,1.0
1,female,0.8479677438735962,0.15203224122524261,0.8479677438735962
1,female,0.5888891220092773,0.41111084818840027,0.5888891220092773
1,male,0.8031737804412842,0.8031737804412842,0.19682620465755463
1,female,0.740174412727356,0.2598256468772888,0.740174412727356
1,female,0.36296921968460083,0.637030839920044,0.36296921968460083
1,female,0.8080672025680542,0.1919327974319458,0.8080672025680542
1,female,0.793105959892273,0.20689405500888824,0.793105959892273
1,female,0.5428633093833923,0.45713675022125244,0.5428633093833923
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,0.685949444770813,0.314050555229187,0.685949444770813
1,female,0.8006919622421265,0.19930800795555115,0.8006919622421265
1,female,1.0,0.0,1.0
1,female,0.3106943964958191,0.0,0.6893056035041809
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,0.4355315566062927,0.39655598998069763,0.4355315566062927
1,female,0.3849121630191803,0.6150878667831421,0.3849121630191803
1,female,0.5851011276245117,0.4148988127708435,0.5851011276245117
1,male,0.2515318691730499,0.2806040942668915,0.27197080850601196
1,female,0.5256149172782898,0.30899304151535034,0.5256149172782898
1,male,0.6992543935775757,0.6992543935775757,0.30074557662010193
1,male,0.793105959892273,0.793105959892273,0.20689405500888824
1,male,0.7981867790222168,0.7981867790222168,0.2018132209777832
1,male,0.7772998809814453,0.7772998809814453,0.22270014882087708
1,male,0.3557748794555664,0.3557748794555664,0.6442251205444336
1,female,0.49609383940696716,0.5039061903953552,0.49609383940696716
1,male,0.7310585379600525,0.7310585379600525,0.2689414322376251
1,male,0.5428633093833923,0.5428633093833923,0.45713675022125244
1,male,0.7122321724891663,0.7122321724891663,0.28776782751083374
1,male,0.8175744414329529,0.8175744414329529,0.18242551386356354
1,female,0.7122321724891663,0.28776782751083374,0.7122321724891663
1,female,0.6113819479942322,0.38861799240112305,0.6113819479942322
1,male,0.581303060054779,0.581303060054779,0.41869691014289856
1,female,0.38861799240112305,0.6113819479942322,0.38861799240112305
1,male,1.0,1.0,0.0
1,female,0.4455295503139496,0.5544704794883728,0.4455295503139496
1,female,0.8056321740150452,0.19436782598495483,0.8056321740150452
1,female,0.7185943722724915,0.28140559792518616,0.7185943722724915
1,male,0.5698526501655579,0.5698526501655579,0.43014732003211975
1,female,0.4843800961971283,0.5156199336051941,0.4843800961971283
1,female,0.7690802216529846,0.230919748544693,0.7690802216529846
1,male,0.3923368453979492,0.3923368453979492,0.6076632142066956
1,female,1.0,0.0,1.0
1,female,0.6959583163261414,0.30404165387153625,0.6959583163261414
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,0.6548947095870972,0.0,0.6548947095870972
1,female,0.8006919622421265,0.19930800795555115,0.8006919622421265
1,female,0.4532618820667267,0.5467381477355957,0.4532618820667267
1,female,0.665410578250885,0.0,0.665410578250885
1,female,0.6716741323471069,0.14754723012447357,0.6716741323471069
1,male,0.39096224308013916,0.39096224308013916,0.30927661061286926
1,female,0.565943717956543,0.20179346203804016,0.565943717956543
1,male,0.15002882480621338,0.15002882480621338,0.8499711751937866
1,female,0.44167301058769226,0.0,0.44167301058769226
1,female,1.0,0.0,1.0
1,male,0.314050555229187,0.314050555229187,0.685949444770813
1,female,0.7154240012168884,0.2845759987831116,0.7154240012168884
1,male,0.6113819479942322,0.6113819479942322,0.38861799240112305
1,male,0.4882833957672119,0.4882833957672119,0.5117166042327881
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,0.7310585379600525,0.2689414322376251,0.7310585379600525
1,female,0.7745833992958069,0.2254166156053543,0.7745833992958069
1,female,0.7799928784370422,0.22000709176063538,0.7799928784370422
1,male,0.581303060054779,0.581303060054779,0.41869691014289856
1,male,0.49218812584877014,0.49218812584877014,0.5078118443489075
1,male,0.4148988127708435,0.4148988127708435,0.5851011276245117
1,female,0.6113819479942322,0.38861799240112305,0.6113819479942322
1,male,0.22000709176063538,0.22000709176063538,0.7799928784370422
1,female,0.4765796661376953,0.5234203934669495,0.4765796661376953
1,female,0.4882833957672119,0.5117166042327881,0.4882833957672119
1,female,0.6001883149147034,0.39981165528297424,0.6001883149147034
1,male,0.6893056035041809,0.6893056035041809,0.3106943964958191
1,female,0.6406359076499939,0.3593641519546509,0.6406359076499939
1,female,0.4687906503677368,0.531209409236908,0.4687906503677368
1,female,1.0,0.0,1.0
1,female,0.7606506943702698,0.2393493503332138,0.7606506943702698
1,female,1.0,0.0,1.0
1,female,0.7981867790222168,0.2018132209777832,0.7981867790222168
1,male,1.0,1.0,0.0
1,female,0.5660185217857361,0.4339814782142639,0.5660185217857361
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,0.5756256580352783,0.16491952538490295,0.5756256580352783
1,female,0.7879312038421631,0.2120688110589981,0.7879312038421631
1,female,0.7853085398674011,0.2146914154291153,0.7853085398674011
1,male,0.4073334336280823,0.4073334336280823,0.5926666259765625
1,female,0.8791467547416687,0.0,0.8791467547416687
1,female,1.0,0.0,1.0
1,female,0.637030839920044,0.36296921968460083,0.637030839920044
1,female,0.30466189980506897,0.21603764593601227,0.30466189980506897
1,female,0.8221890926361084,0.17781086266040802,0.8221890926361084
1,male,0.3775406777858734,0.3775406777858734,0.622459352016449
1,female,0.8479677438735962,0.15203224122524261,0.8479677438735962
1,female,0.815232515335083,0.18476751446723938,0.815232515335083
1,female,0.6334102749824524,0.36658975481987,0.6334102749824524
1,male,0.3812195658683777,0.3812195658683777,0.6187804341316223
1,female,0.851952850818634,0.14804719388484955,0.851952850818634
1,male,0.2568320035934448,0.2568320035934448,0.7431679368019104
1,male,0.46101680397987366,0.46101680397987366,0.5389832258224487
1,female,1.0,0.0,1.0
1,male,0.6926419734954834,0.6926419734954834,0.3073580265045166
1,female,1.0,0.0,1.0
1,male,0.562176525592804,0.562176525592804,0.43782350420951843
1,male,0.49609383940696716,0.49609383940696716,0.5039061903953552
1,male,0.4455295503139496,0.4455295503139496,0.5544704794883728
1,female,0.7549149990081787,0.24508501589298248,0.7549149990081787
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,male,0.32766830921173096,0.32766830921173096,0.672331690788269
1,female,1.0,0.0,1.0
1,female,0.709019124507904,0.29098084568977356,0.709019124507904
1,female,0.4273907542228699,0.21828985214233398,0.4273907542228699
1,male,0.6926419734954834,0.6926419734954834,0.3073580265045166
1,male,0.4493926465511322,0.4493926465511322,0.5506073832511902
1,female,0.4073334336280823,0.5926666259765625,0.4073334336280823
1,male,0.6992543935775757,0.6992543935775757,0.30074557662010193
1,male,0.2315625697374344,0.24267549812793732,0.31160151958465576
1,male,0.7520125508308411,0.7520125508308411,0.24798743426799774
1,female,0.8397339582443237,0.16026602685451508,0.8397339582443237
1,female,0.7122321724891663,0.28776782751083374,0.7122321724891663
1,male,0.2393493503332138,0.2393493503332138,0.7606506943702698
1,male,0.453073114156723,0.453073114156723,0.39983561635017395
1,male,0.38861799240112305,0.38861799240112305,0.6113819479942322
1,male,0.37387582659721375,0.37387582659721375,0.6261242032051086
1,female,1.0,0.0,1.0
1,female,0.6282277703285217,0.0,0.6282277703285217
1,female,0.622459352016449,0.3775406777858734,0.622459352016449
1,male,0.6406359076499939,0.6406359076499939,0.3593641519546509
1,male,0.30074557662010193,0.30074557662010193,0.6992543935775757
1,female,0.7122321724891663,0.28776782751083374,0.7122321724891663
1,male,0.3073580265045166,0.3073580265045166,0.6926419734954834
1,female,0.7745833992958069,0.0,0.7745833992958069
1,female,0.49521592259407043,0.1850486844778061,0.49521592259407043
1,female,0.4804786741733551,0.5195213556289673,0.4804786741733551
1,female,1.0,0.0,1.0
1,female,0.6747294664382935,0.13495437800884247,0.6747294664382935
1,male,0.5389832258224487,0.5389832258224487,0.46101680397987366
1,male,0.39981165528297424,0.39981165528297424,0.6001883149147034
1,female,1.0,0.0,1.0
1,female,1.0,0.0,1.0
1,female,0.66888028383255,0.33111974596977234,0.66888028383255
1,female,1.0,0.0,1.0
1,female,0.8840392827987671,0.11596070975065231,0.8840392827987671
1,female,0.7112708687782288,0.1612052470445633,0.7112708687782288
1,female,1.0,0.0,1.0
1,female,0.6261242032051086,0.37387582659721375,0.6261242032051086
1,female,0.38861799240112305,0.6113819479942322,0.38861799240112305
1,female,0.2977631390094757,0.364827036857605,0.3374098539352417
1,male,0.13660839200019836,0.13660839200019836,0.8633915781974792
1,female,0.7956580519676208,0.20434190332889557,0.7956580519676208
1,female,0.6893056035041809,0.3106943964958191,0.6893056035041809
1,male,0.7549149990081787,0.7549149990081787,0.24508501589298248
1,male,0.4882833957672119,0.4882833957672119,0.5117166042327881
1,female,0.5926666259765625,0.4073334336280823,0.5926666259765625
1,female,0.8056321740150452,0.19436782598495483,0.8056321740150452
1,female,1.0,0.0,1.0
1,male,0.5078118443489075,0.5078118443489075,0.49218812584877014
1,female,0.7772998809814453,0.22270014882087708,0.7772998809814453
1,male,0.66888028383255,0.66888028383255,0.33111974596977234
1,female,0.7662936449050903,0.23370634019374847,0.7662936449050903
1,male,0.7634837031364441,0.7634837031364441,0.23651622235774994
1,female,0.37022536993026733,0.6297746300697327,0.37022536993026733
1,male,0.30074557662010193,0.30074557662010193,0.6992543935775757
1,male,0.685949444770813,0.685949444770813,0.0
1,female,1.0,0.0,1.0
1,female,0.20459070801734924,0.17499569058418274,0.620413601398468
1,male,0.3812195658683777,0.3812195658683777,0.6187804341316223
1,male,0.665410578250885,0.665410578250885,0.3345894515514374
1,female,0.5428633093833923,0.45713675022125244,0.5428633093833923
1,male,0.6334102749824524,0.6334102749824524,0.36658975481987
1,male,0.5888891220092773,0.5888891220092773,0.41111084818840027
1,male,0.5234203934669495,0.5234203934669495,0.4765796661376953
1,female,0.524151086807251,0.147843599319458,0.524151086807251
1,male,0.3519085645675659,0.3519085645675659,0.4379572570323944
1,female,0.7981867790222168,0.2018132209777832,0.7981867790222168
1,female,1.0,0.0,1.0
1,male,0.2018132209777832,0.2018132209777832,0.7981867790222168
1,male,0.6477982401847839,0.6477982401847839,0.35220178961753845
1,female,0.7185943722724915,0.28140559792518616,0.7185943722724915
1,male,0.29421496391296387,0.29421496391296387,0.7057850360870361
1,male,1.0,1.0,0.0
1,male,0.7279754281044006,0.7279754281044006,0.27202457189559937
1,female,1.0,0.0,1.0
1,male,0.14223188161849976,0.14223188161849976,0.8577680587768555
1,female,0.14414885640144348,0.0,0.8558511734008789
1,male,0.27202457189559937,0.27202457189559937,0.7279754281044006
1,male,0.41111084818840027,0.41111084818840027,0.5888891220092773
1,female,0.7981867790222168,0.2018132209777832,0.7981867790222168
1,male,0.514032244682312,0.514032244682312,0.321673184633255
1,female,0.5851011276245117,0.4148988127708435,0.5851011276245117
1,female,0.5544704794883728,0.4455295503139496,0.5544704794883728
1,male,0.4843800961971283,0.4843800961971283,0.5156199336051941
